game_id,season,game_type,week,gameday,weekday,gametime,away_team,home_team,away_score,home_score,home_result,stadium,location,roof,surface,old_game_id
2016_10_LA_NYJ,2016,REG,10,2016-11-13,Sunday,13:00,LA,NYJ,9,6,-3,MetLife Stadium,Home,outdoors,fieldturf,2016111304
2016_10_ATL_PHI,2016,REG,10,2016-11-13,Sunday,13:00,ATL,PHI,15,24,9,Lincoln Financial Field,Home,outdoors,grass,2016111305
2016_10_CHI_TB,2016,REG,10,2016-11-13,Sunday,13:00,CHI,TB,10,36,26,Raymond James Stadium,Home,outdoors,grass,2016111306
2016_10_GB_TEN,2016,REG,10,2016-11-13,Sunday,13:00,GB,TEN,25,47,22,Nissan Stadium,Home,outdoors,grass,2016111307
2016_10_MIN_WAS,2016,REG,10,2016-11-13,Sunday,13:00,MIN,WAS,20,26,6,FedExField,Home,outdoors,grass,2016111308
2016_10_MIA_SD,2016,REG,10,2016-11-13,Sunday,16:05,MIA,SD,31,24,-7,Qualcomm Stadium,Home,outdoors,grass,2016111309
2016_10_SF_ARI,2016,REG,10,2016-11-13,Sunday,16:25,SF,ARI,20,23,3,University of Phoenix Stadium,Home,closed,grass,2016111310
2016_10_DAL_PIT,2016,REG,10,2016-11-13,Sunday,16:25,DAL,PIT,35,30,-5,Heinz Field,Home,outdoors,grass,2016111311
2016_10_SEA_NE,2016,REG,10,2016-11-13,Sunday,20:30,SEA,NE,31,24,-7,Gillette Stadium,Home,outdoors,fieldturf,2016111312
2016_10_CIN_NYG,2016,REG,10,2016-11-14,Monday,20:30,CIN,NYG,20,21,1,MetLife Stadium,Home,outdoors,fieldturf,2016111400
2016_11_NO_CAR,2016,REG,11,2016-11-17,Thursday,20:25,NO,CAR,20,23,3,Bank of America Stadium,Home,outdoors,grass,2016111700
2016_11_BUF_CIN,2016,REG,11,2016-11-20,Sunday,13:00,BUF,CIN,16,12,-4,Paul Brown Stadium,Home,outdoors,fieldturf,2016112000
2016_11_PIT_CLE,2016,REG,11,2016-11-20,Sunday,13:00,PIT,CLE,24,9,-15,FirstEnergy Stadium,Home,outdoors,grass,2016112001
2016_11_BAL_DAL,2016,REG,11,2016-11-20,Sunday,13:00,BAL,DAL,17,27,10,AT&T Stadium,Home,closed,matrixturf,2016112002
2016_11_JAX_DET,2016,REG,11,2016-11-20,Sunday,13:00,JAX,DET,19,26,7,Ford Field,Home,dome,fieldturf,2016112003
2016_11_TEN_IND,2016,REG,11,2016-11-20,Sunday,13:00,TEN,IND,17,24,7,Lucas Oil Stadium,Home,closed,fieldturf,2016112004
2016_11_TB_KC,2016,REG,11,2016-11-20,Sunday,13:00,TB,KC,19,17,-2,Arrowhead Stadium,Home,outdoors,grass,2016112005
2016_11_ARI_MIN,2016,REG,11,2016-11-20,Sunday,13:00,ARI,MIN,24,30,6,U.S. Bank Stadium,Home,dome,sportturf,2016112006
2016_11_CHI_NYG,2016,REG,11,2016-11-20,Sunday,13:00,CHI,NYG,16,22,6,MetLife Stadium,Home,outdoors,fieldturf,2016112007
2016_11_MIA_LA,2016,REG,11,2016-11-20,Sunday,16:05,MIA,LA,14,10,-4,Los Angeles Memorial Coliseum,Home,outdoors,grass,2016112008
2016_11_PHI_SEA,2016,REG,11,2016-11-20,Sunday,16:25,PHI,SEA,15,26,11,CenturyLink Field,Home,outdoors,fieldturf,2016112010
2016_11_NE_SF,2016,REG,11,2016-11-20,Sunday,16:25,NE,SF,30,17,-13,Levi's Stadium,Home,outdoors,grass,2016112009
2016_11_GB_WAS,2016,REG,11,2016-11-20,Sunday,20:30,GB,WAS,24,42,18,FedExField,Home,outdoors,grass,2016112011
2016_11_HOU_OAK,2016,REG,11,2016-11-21,Monday,20:30,HOU,OAK,20,27,7,Azteca Stadium,Neutral,outdoors,grass,2016112100
2016_12_MIN_DET,2016,REG,12,2016-11-24,Thursday,12:30,MIN,DET,13,16,3,Ford Field,Home,dome,fieldturf,2016112400
2016_12_WAS_DAL,2016,REG,12,2016-11-24,Thursday,16:30,WAS,DAL,26,31,5,AT&T Stadium,Home,closed,matrixturf,2016112401
2016_12_PIT_IND,2016,REG,12,2016-11-24,Thursday,20:30,PIT,IND,28,7,-21,Lucas Oil Stadium,Home,closed,fieldturf,2016112402
2016_12_ARI_ATL,2016,REG,12,2016-11-27,Sunday,13:00,ARI,ATL,19,38,19,Georgia Dome,Home,dome,fieldturf,2016112700
2016_12_CIN_BAL,2016,REG,12,2016-11-27,Sunday,13:00,CIN,BAL,14,19,5,M&T Bank Stadium,Home,outdoors,grass,2016112701
2016_12_JAX_BUF,2016,REG,12,2016-11-27,Sunday,13:00,JAX,BUF,21,28,7,New Era Field,Home,outdoors,a_turf,2016112702
2016_12_TEN_CHI,2016,REG,12,2016-11-27,Sunday,13:00,TEN,CHI,27,21,-6,Soldier Field,Home,outdoors,grass,2016112703
2016_12_NYG_CLE,2016,REG,12,2016-11-27,Sunday,13:00,NYG,CLE,27,13,-14,FirstEnergy Stadium,Home,outdoors,grass,2016112704
2016_12_SD_HOU,2016,REG,12,2016-11-27,Sunday,13:00,SD,HOU,21,13,-8,NRG Stadium,Home,closed,fieldturf,2016112705
2016_12_SF_MIA,2016,REG,12,2016-11-27,Sunday,13:00,SF,MIA,24,31,7,Hard Rock Stadium,Home,outdoors,grass,2016112706
2016_12_LA_NO,2016,REG,12,2016-11-27,Sunday,13:00,LA,NO,21,49,28,Mercedes-Benz Superdome,Home,dome,sportturf,2016112707
2016_12_SEA_TB,2016,REG,12,2016-11-27,Sunday,16:05,SEA,TB,5,14,9,Raymond James Stadium,Home,outdoors,grass,2016112708
2016_12_NE_NYJ,2016,REG,12,2016-11-27,Sunday,16:25,NE,NYJ,22,17,-5,MetLife Stadium,Home,outdoors,fieldturf,2016112711
2016_12_CAR_OAK,2016,REG,12,2016-11-27,Sunday,16:25,CAR,OAK,32,35,3,Oakland-Alameda County Coliseum,Home,outdoors,grass,2016112710
2016_12_KC_DEN,2016,REG,12,2016-11-27,Sunday,20:30,KC,DEN,30,27,-3,Sports Authority Field at Mile High,Home,outdoors,grass,2016112709
2016_12_GB_PHI,2016,REG,12,2016-11-28,Monday,20:30,GB,PHI,27,13,-14,Lincoln Financial Field,Home,outdoors,grass,2016112800
2016_13_DAL_MIN,2016,REG,13,2016-12-01,Thursday,20:25,DAL,MIN,17,15,-2,U.S. Bank Stadium,Home,dome,sportturf,2016120100
2016_13_KC_ATL,2016,REG,13,2016-12-04,Sunday,13:00,KC,ATL,29,28,-1,Georgia Dome,Home,dome,fieldturf,2016120400
2016_13_MIA_BAL,2016,REG,13,2016-12-04,Sunday,13:00,MIA,BAL,6,38,32,M&T Bank Stadium,Home,outdoors,grass,2016120401
2016_13_SF_CHI,2016,REG,13,2016-12-04,Sunday,13:00,SF,CHI,6,26,20,Soldier Field,Home,outdoors,grass,2016120402
2016_13_PHI_CIN,2016,REG,13,2016-12-04,Sunday,13:00,PHI,CIN,14,32,18,Paul Brown Stadium,Home,outdoors,fieldturf,2016120403
2016_13_HOU_GB,2016,REG,13,2016-12-04,Sunday,13:00,HOU,GB,13,21,8,Lambeau Field,Home,outdoors,grass,2016120404
2016_13_DEN_JAX,2016,REG,13,2016-12-04,Sunday,13:00,DEN,JAX,20,10,-10,EverBank Field,Home,outdoors,grass,2016120405
2016_13_LA_NE,2016,REG,13,2016-12-04,Sunday,13:00,LA,NE,10,26,16,Gillette Stadium,Home,outdoors,fieldturf,2016120406
2016_13_DET_NO,2016,REG,13,2016-12-04,Sunday,13:00,DET,NO,28,13,-15,Mercedes-Benz Superdome,Home,dome,sportturf,2016120407
2016_13_BUF_OAK,2016,REG,13,2016-12-04,Sunday,16:05,BUF,OAK,24,38,14,Oakland-Alameda County Coliseum,Home,outdoors,grass,2016120408
2016_13_WAS_ARI,2016,REG,13,2016-12-04,Sunday,16:25,WAS,ARI,23,31,8,University of Phoenix Stadium,Home,closed,grass,2016120409
2016_13_NYG_PIT,2016,REG,13,2016-12-04,Sunday,16:25,NYG,PIT,14,24,10,Heinz Field,Home,outdoors,grass,2016120410
2016_13_TB_SD,2016,REG,13,2016-12-04,Sunday,16:25,TB,SD,28,21,-7,Qualcomm Stadium,Home,outdoors,grass,2016120411
2016_13_CAR_SEA,2016,REG,13,2016-12-04,Sunday,20:30,CAR,SEA,7,40,33,CenturyLink Field,Home,outdoors,fieldturf,2016120412
2016_13_IND_NYJ,2016,REG,13,2016-12-05,Monday,20:30,IND,NYJ,41,10,-31,MetLife Stadium,Home,outdoors,fieldturf,2016120500
2016_14_OAK_KC,2016,REG,14,2016-12-08,Thursday,20:25,OAK,KC,13,21,8,Arrowhead Stadium,Home,outdoors,grass,2016120800
2016_14_PIT_BUF,2016,REG,14,2016-12-11,Sunday,13:00,PIT,BUF,27,20,-7,New Era Field,Home,outdoors,a_turf,2016121100
2016_14_SD_CAR,2016,REG,14,2016-12-11,Sunday,13:00,SD,CAR,16,28,12,Bank of America Stadium,Home,outdoors,grass,2016121101
2016_14_CIN_CLE,2016,REG,14,2016-12-11,Sunday,13:00,CIN,CLE,23,10,-13,FirstEnergy Stadium,Home,outdoors,grass,2016121102
2016_14_CHI_DET,2016,REG,14,2016-12-11,Sunday,13:00,CHI,DET,17,20,3,Ford Field,Home,dome,fieldturf,2016121103
2016_14_HOU_IND,2016,REG,14,2016-12-11,Sunday,13:00,HOU,IND,22,17,-5,Lucas Oil Stadium,Home,closed,fieldturf,2016121104
2016_14_MIN_JAX,2016,REG,14,2016-12-11,Sunday,13:00,MIN,JAX,25,16,-9,EverBank Field,Home,outdoors,grass,2016121105
2016_14_ARI_MIA,2016,REG,14,2016-12-11,Sunday,13:00,ARI,MIA,23,26,3,Hard Rock Stadium,Home,outdoors,grass,2016121106
2016_14_WAS_PHI,2016,REG,14,2016-12-11,Sunday,13:00,WAS,PHI,27,22,-5,Lincoln Financial Field,Home,outdoors,grass,2016121107
2016_14_DEN_TEN,2016,REG,14,2016-12-11,Sunday,13:00,DEN,TEN,10,13,3,Nissan Stadium,Home,outdoors,grass,2016121109
2016_14_NYJ_SF,2016,REG,14,2016-12-11,Sunday,16:05,NYJ,SF,23,17,-6,Levi's Stadium,Home,outdoors,grass,2016121110
2016_14_SEA_GB,2016,REG,14,2016-12-11,Sunday,16:25,SEA,GB,10,38,28,Lambeau Field,Home,outdoors,grass,2016121111
2016_14_ATL_LA,2016,REG,14,2016-12-11,Sunday,16:25,ATL,LA,42,14,-28,Los Angeles Memorial Coliseum,Home,outdoors,grass,2016121112
2016_14_NO_TB,2016,REG,14,2016-12-11,Sunday,16:25,NO,TB,11,16,5,Raymond James Stadium,Home,outdoors,grass,2016121108
2016_14_DAL_NYG,2016,REG,14,2016-12-11,Sunday,20:30,DAL,NYG,7,10,3,MetLife Stadium,Home,outdoors,fieldturf,2016121113
2016_14_BAL_NE,2016,REG,14,2016-12-12,Monday,20:30,BAL,NE,23,30,7,Gillette Stadium,Home,outdoors,fieldturf,2016121200
2016_15_LA_SEA,2016,REG,15,2016-12-15,Thursday,20:25,LA,SEA,3,24,21,CenturyLink Field,Home,outdoors,fieldturf,2016121500
2016_15_MIA_NYJ,2016,REG,15,2016-12-17,Saturday,20:25,MIA,NYJ,34,13,-21,MetLife Stadium,Home,outdoors,fieldturf,2016121700
2016_15_PHI_BAL,2016,REG,15,2016-12-18,Sunday,13:00,PHI,BAL,26,27,1,M&T Bank Stadium,Home,outdoors,grass,2016121800
2016_15_CLE_BUF,2016,REG,15,2016-12-18,Sunday,13:00,CLE,BUF,13,33,20,New Era Field,Home,outdoors,a_turf,2016121801
2016_15_GB_CHI,2016,REG,15,2016-12-18,Sunday,13:00,GB,CHI,30,27,-3,Soldier Field,Home,outdoors,grass,2016121802
2016_15_PIT_CIN,2016,REG,15,2016-12-18,Sunday,13:00,PIT,CIN,24,20,-4,Paul Brown Stadium,Home,outdoors,fieldturf,2016121812
2016_15_JAX_HOU,2016,REG,15,2016-12-18,Sunday,13:00,JAX,HOU,20,21,1,NRG Stadium,Home,closed,fieldturf,2016121804
2016_15_TEN_KC,2016,REG,15,2016-12-18,Sunday,13:00,TEN,KC,19,17,-2,Arrowhead Stadium,Home,outdoors,grass,2016121805
2016_15_IND_MIN,2016,REG,15,2016-12-18,Sunday,13:00,IND,MIN,34,6,-28,U.S. Bank Stadium,Home,dome,sportturf,2016121806
2016_15_DET_NYG,2016,REG,15,2016-12-18,Sunday,13:00,DET,NYG,6,17,11,MetLife Stadium,Home,outdoors,fieldturf,2016121807
2016_15_NO_ARI,2016,REG,15,2016-12-18,Sunday,16:05,NO,ARI,48,41,-7,University of Phoenix Stadium,Home,closed,grass,2016121808
2016_15_SF_ATL,2016,REG,15,2016-12-18,Sunday,16:05,SF,ATL,13,41,28,Georgia Dome,Home,dome,fieldturf,2016121809
2016_15_NE_DEN,2016,REG,15,2016-12-18,Sunday,16:25,NE,DEN,16,3,-13,Sports Authority Field at Mile High,Home,outdoors,grass,2016121810
2016_15_OAK_SD,2016,REG,15,2016-12-18,Sunday,16:25,OAK,SD,19,16,-3,Qualcomm Stadium,Home,outdoors,grass,2016121811
2016_15_TB_DAL,2016,REG,15,2016-12-18,Sunday,20:30,TB,DAL,20,26,6,AT&T Stadium,Home,closed,matrixturf,2016121803
2016_15_CAR_WAS,2016,REG,15,2016-12-19,Monday,20:30,CAR,WAS,26,15,-11,FedExField,Home,outdoors,grass,2016121900
2016_16_NYG_PHI,2016,REG,16,2016-12-22,Thursday,20:25,NYG,PHI,19,24,5,Lincoln Financial Field,Home,outdoors,grass,2016122200
2016_16_MIA_BUF,2016,REG,16,2016-12-24,Saturday,13:00,MIA,BUF,34,31,-3,New Era Field,Home,outdoors,a_turf,2016122400
2016_16_ATL_CAR,2016,REG,16,2016-12-24,Saturday,13:00,ATL,CAR,33,16,-17,Bank of America Stadium,Home,outdoors,grass,2016122401
2016_16_WAS_CHI,2016,REG,16,2016-12-24,Saturday,13:00,WAS,CHI,41,21,-20,Soldier Field,Home,outdoors,grass,2016122402
2016_16_SD_CLE,2016,REG,16,2016-12-24,Saturday,13:00,SD,CLE,17,20,3,FirstEnergy Stadium,Home,outdoors,grass,2016122403
2016_16_MIN_GB,2016,REG,16,2016-12-24,Saturday,13:00,MIN,GB,25,38,13,Lambeau Field,Home,outdoors,grass,2016122404
2016_16_TEN_JAX,2016,REG,16,2016-12-24,Saturday,13:00,TEN,JAX,17,38,21,EverBank Field,Home,outdoors,grass,2016122405
2016_16_NYJ_NE,2016,REG,16,2016-12-24,Saturday,13:00,NYJ,NE,3,41,38,Gillette Stadium,Home,outdoors,fieldturf,2016122406
2016_16_IND_OAK,2016,REG,16,2016-12-24,Saturday,16:05,IND,OAK,25,33,8,Oakland-Alameda County Coliseum,Home,outdoors,grass,2016122408
2016_16_SF_LA,2016,REG,16,2016-12-24,Saturday,16:25,SF,LA,22,21,-1,Los Angeles Memorial Coliseum,Home,outdoors,grass,2016122409
2016_16_TB_NO,2016,REG,16,2016-12-24,Saturday,16:25,TB,NO,24,31,7,Mercedes-Benz Superdome,Home,dome,sportturf,2016122407
2016_16_ARI_SEA,2016,REG,16,2016-12-24,Saturday,16:25,ARI,SEA,34,31,-3,CenturyLink Field,Home,outdoors,fieldturf,2016122410
2016_16_CIN_HOU,2016,REG,16,2016-12-24,Saturday,20:25,CIN,HOU,10,12,2,NRG Stadium,Home,closed,fieldturf,2016122411
2016_16_BAL_PIT,2016,REG,16,2016-12-25,Sunday,16:30,BAL,PIT,27,31,4,Heinz Field,Home,outdoors,grass,2016122500
2016_16_DEN_KC,2016,REG,16,2016-12-25,Sunday,20:30,DEN,KC,10,33,23,Arrowhead Stadium,Home,outdoors,grass,2016122501
2016_16_DET_DAL,2016,REG,16,2016-12-26,Monday,20:30,DET,DAL,21,42,21,AT&T Stadium,Home,closed,matrixturf,2016122600
2016_17_BAL_CIN,2016,REG,17,2017-01-01,Sunday,13:00,BAL,CIN,10,27,17,Paul Brown Stadium,Home,outdoors,fieldturf,2017010101
2016_17_JAX_IND,2016,REG,17,2017-01-01,Sunday,13:00,JAX,IND,20,24,4,Lucas Oil Stadium,Home,closed,fieldturf,2017010103
2016_17_NE_MIA,2016,REG,17,2017-01-01,Sunday,13:00,NE,MIA,35,14,-21,Hard Rock Stadium,Home,outdoors,grass,2017010104
2016_17_CHI_MIN,2016,REG,17,2017-01-01,Sunday,13:00,CHI,MIN,10,38,28,U.S. Bank Stadium,Home,dome,sportturf,2017010105
2016_17_BUF_NYJ,2016,REG,17,2017-01-01,Sunday,13:00,BUF,NYJ,10,30,20,MetLife Stadium,Home,outdoors,fieldturf,2017010106
2016_17_DAL_PHI,2016,REG,17,2017-01-01,Sunday,13:00,DAL,PHI,13,27,14,Lincoln Financial Field,Home,outdoors,grass,2017010107
2016_17_CLE_PIT,2016,REG,17,2017-01-01,Sunday,13:00,CLE,PIT,24,27,3,Heinz Field,Home,outdoors,grass,2017010108
2016_17_CAR_TB,2016,REG,17,2017-01-01,Sunday,13:00,CAR,TB,16,17,1,Raymond James Stadium,Home,outdoors,grass,2017010109
2016_17_HOU_TEN,2016,REG,17,2017-01-01,Sunday,13:00,HOU,TEN,17,24,7,Nissan Stadium,Home,outdoors,grass,2017010110
2016_17_NO_ATL,2016,REG,17,2017-01-01,Sunday,16:25,NO,ATL,32,38,6,Georgia Dome,Home,dome,fieldturf,2017010100
2016_17_OAK_DEN,2016,REG,17,2017-01-01,Sunday,16:25,OAK,DEN,6,24,18,Sports Authority Field at Mile High,Home,outdoors,grass,2017010112
2016_17_ARI_LA,2016,REG,17,2017-01-01,Sunday,16:25,ARI,LA,44,6,-38,Los Angeles Memorial Coliseum,Home,outdoors,grass,2017010113
2016_17_KC_SD,2016,REG,17,2017-01-01,Sunday,16:25,KC,SD,37,27,-10,Qualcomm Stadium,Home,outdoors,grass,2017010114
2016_17_SEA_SF,2016,REG,17,2017-01-01,Sunday,16:25,SEA,SF,25,23,-2,Levi's Stadium,Home,outdoors,grass,2017010115
2016_17_NYG_WAS,2016,REG,17,2017-01-01,Sunday,16:25,NYG,WAS,19,10,-9,FedExField,Home,outdoors,grass,2017010111
2016_17_GB_DET,2016,REG,17,2017-01-01,Sunday,20:30,GB,DET,31,24,-7,Ford Field,Home,dome,fieldturf,2017010102
2016_18_OAK_HOU,2016,WC,18,2017-01-07,Saturday,16:35,OAK,HOU,14,27,13,NRG Stadium,Home,closed,fieldturf,2017010700
2016_18_DET_SEA,2016,WC,18,2017-01-07,Saturday,20:15,DET,SEA,6,26,20,CenturyLink Field,Home,outdoors,fieldturf,2017010701
2016_18_MIA_PIT,2016,WC,18,2017-01-08,Sunday,13:05,MIA,PIT,12,30,18,Heinz Field,Home,outdoors,grass,2017010800
2016_18_NYG_GB,2016,WC,18,2017-01-08,Sunday,16:40,NYG,GB,13,38,25,Lambeau Field,Home,outdoors,grass,2017010801
2016_19_SEA_ATL,2016,DIV,19,2017-01-14,Saturday,16:35,SEA,ATL,20,36,16,Georgia Dome,Home,dome,fieldturf,2017011400
2016_19_HOU_NE,2016,DIV,19,2017-01-14,Saturday,20:15,HOU,NE,16,34,18,Gillette Stadium,Home,outdoors,fieldturf,2017011401
2016_19_GB_DAL,2016,DIV,19,2017-01-15,Sunday,16:40,GB,DAL,34,31,-3,AT&T Stadium,Home,closed,matrixturf,2017011501
2016_19_PIT_KC,2016,DIV,19,2017-01-15,Sunday,20:20,PIT,KC,18,16,-2,Arrowhead Stadium,Home,outdoors,grass,2017011500
2016_20_GB_ATL,2016,CON,20,2017-01-22,Sunday,15:05,GB,ATL,21,44,23,Georgia Dome,Home,dome,fieldturf,2017012200
2016_20_PIT_NE,2016,CON,20,2017-01-22,Sunday,18:40,PIT,NE,17,36,19,Gillette Stadium,Home,outdoors,fieldturf,2017012201
2016_21_NE_ATL,2016,SB,21,2017-02-05,Sunday,18:30,NE,ATL,34,28,-6,NRG Stadium,Neutral,closed,fieldturf,2017020500
2017_01_KC_NE,2017,REG,1,2017-09-07,Thursday,20:30,KC,NE,42,27,-15,Gillette Stadium,Home,outdoors,fieldturf,2017090700
2017_01_NYJ_BUF,2017,REG,1,2017-09-10,Sunday,13:00,NYJ,BUF,12,21,9,New Era Field,Home,outdoors,a_turf,2017091000
2017_01_ATL_CHI,2017,REG,1,2017-09-10,Sunday,13:00,ATL,CHI,23,17,-6,Soldier Field,Home,outdoors,grass,2017091001
2017_01_BAL_CIN,2017,REG,1,2017-09-10,Sunday,13:00,BAL,CIN,20,0,-20,Paul Brown Stadium,Home,outdoors,fieldturf,2017091002
2017_01_PIT_CLE,2017,REG,1,2017-09-10,Sunday,13:00,PIT,CLE,21,18,-3,FirstEnergy Stadium,Home,outdoors,grass,2017091003
2017_01_ARI_DET,2017,REG,1,2017-09-10,Sunday,13:00,ARI,DET,23,35,12,Ford Field,Home,dome,fieldturf,2017091004
2017_01_JAX_HOU,2017,REG,1,2017-09-10,Sunday,13:00,JAX,HOU,29,7,-22,NRG Stadium,Home,open,astroturf,2017091005
2017_01_OAK_TEN,2017,REG,1,2017-09-10,Sunday,13:00,OAK,TEN,26,16,-10,Nissan Stadium,Home,outdoors,grass,2017091007
2017_01_PHI_WAS,2017,REG,1,2017-09-10,Sunday,13:00,PHI,WAS,30,17,-13,FedExField,Home,outdoors,grass,2017091008
2017_01_IND_LA,2017,REG,1,2017-09-10,Sunday,16:05,IND,LA,9,46,37,Los Angeles Memorial Coliseum,Home,outdoors,grass,2017091009
2017_01_SEA_GB,2017,REG,1,2017-09-10,Sunday,16:25,SEA,GB,9,17,8,Lambeau Field,Home,outdoors,grass,2017091010
2017_01_CAR_SF,2017,REG,1,2017-09-10,Sunday,16:25,CAR,SF,23,3,-20,Levi's Stadium,Home,outdoors,grass,2017091011
2017_01_NYG_DAL,2017,REG,1,2017-09-10,Sunday,20:30,NYG,DAL,3,19,16,AT&T Stadium,Home,closed,matrixturf,2017091012
2017_01_NO_MIN,2017,REG,1,2017-09-11,Monday,19:10,NO,MIN,19,29,10,U.S. Bank Stadium,Home,dome,sportturf,2017091100
2017_01_LAC_DEN,2017,REG,1,2017-09-11,Monday,22:20,LAC,DEN,21,24,3,Sports Authority Field at Mile High,Home,outdoors,grass,2017091101
2017_02_HOU_CIN,2017,REG,2,2017-09-14,Thursday,20:25,HOU,CIN,13,9,-4,Paul Brown Stadium,Home,outdoors,fieldturf,2017091400
2017_02_CLE_BAL,2017,REG,2,2017-09-17,Sunday,13:00,CLE,BAL,10,24,14,M&T Bank Stadium,Home,outdoors,grass,2017091700
2017_02_BUF_CAR,2017,REG,2,2017-09-17,Sunday,13:00,BUF,CAR,3,9,6,Bank of America Stadium,Home,outdoors,grass,2017091701
2017_02_ARI_IND,2017,REG,2,2017-09-17,Sunday,13:00,ARI,IND,16,13,-3,Lucas Oil Stadium,Home,closed,fieldturf,2017091702
2017_02_TEN_JAX,2017,REG,2,2017-09-17,Sunday,13:00,TEN,JAX,37,16,-21,EverBank Field,Home,outdoors,grass,2017091703
2017_02_PHI_KC,2017,REG,2,2017-09-17,Sunday,13:00,PHI,KC,20,27,7,Arrowhead Stadium,Home,outdoors,grass,2017091704
2017_02_NE_NO,2017,REG,2,2017-09-17,Sunday,13:00,NE,NO,36,20,-16,Mercedes-Benz Superdome,Home,dome,sportturf,2017091705
2017_02_MIN_PIT,2017,REG,2,2017-09-17,Sunday,13:00,MIN,PIT,9,26,17,Heinz Field,Home,outdoors,grass,2017091706
2017_02_CHI_TB,2017,REG,2,2017-09-17,Sunday,13:00,CHI,TB,7,29,22,Raymond James Stadium,Home,outdoors,grass,2017091707
2017_02_MIA_LAC,2017,REG,2,2017-09-17,Sunday,16:05,MIA,LAC,19,17,-2,StubHub Center,Home,outdoors,grass,2017091708
2017_02_NYJ_OAK,2017,REG,2,2017-09-17,Sunday,16:05,NYJ,OAK,20,45,25,Oakland-Alameda County Coliseum,Home,outdoors,grass,2017091709
2017_02_DAL_DEN,2017,REG,2,2017-09-17,Sunday,16:25,DAL,DEN,17,42,25,Sports Authority Field at Mile High,Home,outdoors,grass,2017091710
2017_02_WAS_LA,2017,REG,2,2017-09-17,Sunday,16:25,WAS,LA,27,20,-7,Los Angeles Memorial Coliseum,Home,outdoors,grass,2017091711
2017_02_SF_SEA,2017,REG,2,2017-09-17,Sunday,16:25,SF,SEA,9,12,3,CenturyLink Field,Home,outdoors,fieldturf,2017091712
2017_02_GB_ATL,2017,REG,2,2017-09-17,Sunday,20:30,GB,ATL,23,34,11,Mercedes-Benz Stadium,Home,open,fieldturf,2017091713
2017_02_DET_NYG,2017,REG,2,2017-09-18,Monday,20:30,DET,NYG,24,10,-14,MetLife Stadium,Home,outdoors,fieldturf,2017091800
2017_03_LA_SF,2017,REG,3,2017-09-21,Thursday,20:25,LA,SF,41,39,-2,Levi's Stadium,Home,outdoors,grass,2017092100
2017_03_DEN_BUF,2017,REG,3,2017-09-24,Sunday,13:00,DEN,BUF,16,26,10,New Era Field,Home,outdoors,a_turf,2017092401
2017_03_NO_CAR,2017,REG,3,2017-09-24,Sunday,13:00,NO,CAR,34,13,-21,Bank of America Stadium,Home,outdoors,grass,2017092402
2017_03_PIT_CHI,2017,REG,3,2017-09-24,Sunday,13:00,PIT,CHI,17,23,6,Soldier Field,Home,outdoors,grass,2017092403
2017_03_ATL_DET,2017,REG,3,2017-09-24,Sunday,13:00,ATL,DET,30,26,-4,Ford Field,Home,dome,fieldturf,2017092404
2017_03_CLE_IND,2017,REG,3,2017-09-24,Sunday,13:00,CLE,IND,28,31,3,Lucas Oil Stadium,Home,closed,fieldturf,2017092405
2017_03_TB_MIN,2017,REG,3,2017-09-24,Sunday,13:00,TB,MIN,17,34,17,U.S. Bank Stadium,Home,dome,sportturf,2017092406
2017_03_HOU_NE,2017,REG,3,2017-09-24,Sunday,13:00,HOU,NE,33,36,3,Gillette Stadium,Home,outdoors,fieldturf,2017092407
2017_03_MIA_NYJ,2017,REG,3,2017-09-24,Sunday,13:00,MIA,NYJ,6,20,14,MetLife Stadium,Home,outdoors,fieldturf,2017092408
2017_03_NYG_PHI,2017,REG,3,2017-09-24,Sunday,13:00,NYG,PHI,24,27,3,Lincoln Financial Field,Home,outdoors,grass,2017092409
2017_03_SEA_TEN,2017,REG,3,2017-09-24,Sunday,16:05,SEA,TEN,27,33,6,Nissan Stadium,Home,outdoors,grass,2017092410
2017_03_CIN_GB,2017,REG,3,2017-09-24,Sunday,16:25,CIN,GB,24,27,3,Lambeau Field,Home,outdoors,grass,2017092411
2017_03_KC_LAC,2017,REG,3,2017-09-24,Sunday,16:25,KC,LAC,24,10,-14,StubHub Center,Home,outdoors,grass,2017092412
2017_03_OAK_WAS,2017,REG,3,2017-09-24,Sunday,20:30,OAK,WAS,10,27,17,FedExField,Home,outdoors,grass,2017092413
2017_03_BAL_JAX,2017,REG,3,2017-09-24,Sunday,21:30,BAL,JAX,7,44,37,Wembley Stadium,Neutral,outdoors,grass,2017092400
2017_03_DAL_ARI,2017,REG,3,2017-09-25,Monday,20:30,DAL,ARI,28,17,-11,University of Phoenix Stadium,Home,closed,grass,2017092500
2017_04_CHI_GB,2017,REG,4,2017-09-28,Thursday,20:25,CHI,GB,14,35,21,Lambeau Field,Home,outdoors,grass,2017092800
2017_04_BUF_ATL,2017,REG,4,2017-10-01,Sunday,13:00,BUF,ATL,23,17,-6,Mercedes-Benz Stadium,Home,closed,fieldturf,2017100101
2017_04_PIT_BAL,2017,REG,4,2017-10-01,Sunday,13:00,PIT,BAL,26,9,-17,M&T Bank Stadium,Home,outdoors,grass,2017100102
2017_04_CIN_CLE,2017,REG,4,2017-10-01,Sunday,13:00,CIN,CLE,31,7,-24,FirstEnergy Stadium,Home,outdoors,grass,2017100103
